dbkey,tmaxZeroZone,hastargetcl,caplettersworddif,urlsim,sWordRatio,onlycaplettersdif,category,hastargettag,nwordstarget,nersimilarity,hastargetnumber,same,langdif,sPositiveZoneRatio,hassourcenumber,numbersim,hastargetemail,hastargetnameentity,hassourceemail,hastargetpunctuation,cgscore,tagsim,hassourcenameentity,emailsim,tmaxOneZone,sNegativeZoneRatio,hastargeturl,hassourcecl,tWordRatio,smaxZeroZone,hassourcetag,hassourcepunctuation,punctsim,nwordssource,smaxOneZone,tPositiveZoneRatio,tNegativeZoneRatio,hassourceurl
88-88,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,102,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.19,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,75,1.0,1.0,0.0,0.0
89-89,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20,1.0,1.0,0.0,0.0
90-90,0.05,1.0,0.0,1.0,0.94,0.0,1,0.0,114,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.81,1.0,1.0,1.0,0.76,0.33,0.0,1.0,0.95,0.06,0.0,0.0,1.0,91,0.56,0.67,0.33,0.0
91-91,0.05,1.0,0.0,1.0,0.94,0.0,1,0.0,107,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.62,1.0,1.0,1.0,0.74,0.33,0.0,1.0,0.95,0.06,0.0,0.0,1.0,91,0.56,0.67,0.33,0.0
92-92,0.13,1.0,0.166666666667,1.0,0.83,0.0,0,0.0,236,0.0,1.0,0.0,0.0,0.57,1.0,1.0,0.0,1.0,0.0,0.0,2.18,1.0,1.0,1.0,0.1,0.43,0.0,1.0,0.57,0.08,0.0,0.0,0.41,149,0.46,0.53,0.47,0.0
93-93,0.0,1.0,0.0,1.0,0.95,0.5,1,0.0,140,0.333333333333,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.21,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.05,0.0,0.0,1.0,132,0.91,1.0,0.0,0.0
94-94,0.1,0.0,0.0,1.0,1.0,0.0,1,0.0,63,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.78,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,47,1.0,0.67,0.33,0.0
95-95,0.05,1.0,0.0,1.0,0.95,0.0,1,0.0,132,0.666666666667,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.74,1.0,1.0,1.0,0.59,0.5,0.0,1.0,0.91,0.05,0.0,0.0,0.95,108,0.95,0.6,0.4,0.0
96-96,0.04,1.0,0.0,1.0,0.92,0.0,1,0.0,140,1.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,1.09,1.0,1.0,1.0,0.52,0.33,0.0,1.0,0.96,0.08,0.0,0.0,1.0,110,0.8,0.67,0.33,0.0
97-97,0.07,1.0,0.0,1.0,0.91,0.0,1,0.0,246,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.79,1.0,1.0,1.0,0.24,0.4,0.0,1.0,0.8,0.06,0.0,0.0,0.95,214,0.39,0.54,0.46,0.0
98-98,0.13,1.0,0.4,1.0,1.0,0.0,1,0.0,56,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.62,1.0,1.0,1.0,0.75,0.0,0.0,1.0,0.88,0.0,0.0,0.0,1.0,45,1.0,0.67,0.33,0.0
99-99,0.04,1.0,0.0,1.0,1.0,0.0,1,0.0,189,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.13,1.0,1.0,1.0,0.63,0.0,0.0,1.0,0.89,0.0,0.0,0.0,1.0,152,1.0,0.57,0.43,0.0
100-100,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,22,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19,1.0,1.0,0.0,0.0
101-101,0.06,1.0,0.1875,1.0,0.96,0.0,1,0.0,165,0.4,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.85,1.0,1.0,1.0,0.42,0.33,0.0,1.0,0.81,0.04,0.0,0.0,1.0,135,0.57,0.56,0.44,0.0
102-102,0.0,1.0,0.0714285714286,1.0,1.0,0.0714285714286,1,0.0,52,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.47,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,45,1.0,1.0,0.0,0.0
103-103,0.02,1.0,0.0,1.0,0.79,0.0,1,0.0,252,0.5,0.0,0.0,0.0,0.54,0.0,1.0,0.0,1.0,0.0,0.0,0.37,1.0,1.0,1.0,0.39,0.46,0.0,1.0,0.93,0.09,0.0,0.0,1.0,237,0.23,0.57,0.43,0.0
104-104,0.05,1.0,0.0,1.0,0.95,0.0,1,0.0,109,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.16,1.0,1.0,1.0,0.36,0.33,0.0,1.0,0.91,0.05,0.0,0.0,1.0,104,0.67,0.6,0.4,0.0
105-105,0.12,1.0,0.0,1.0,1.0,0.0,1,0.0,80,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.28,1.0,1.0,1.0,0.76,0.0,0.0,1.0,0.88,0.0,0.0,0.0,1.0,72,1.0,0.67,0.33,0.0
106-106,0.0,0.0,0.0,1.0,0.83,0.0,0,0.0,25,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,1.0,1.0,0.33,0.0,0.0,1.0,0.17,0.0,0.0,0.0,34,0.5,1.0,0.0,0.0
107-107,0.0,0.0,0.666666666667,1.0,0.55,0.0,0,0.0,30,0.0,0.0,0.0,0.0,0.43,0.0,1.0,0.0,0.0,0.0,0.0,3.18,1.0,1.0,1.0,1.0,0.57,0.0,1.0,1.0,0.15,0.0,0.0,0.0,104,0.35,1.0,0.0,0.0
108-108,0.08,1.0,0.0625,1.0,0.97,0.0,1,0.0,222,0.333333333333,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,1.26,1.0,1.0,1.0,0.49,0.33,0.0,1.0,0.81,0.03,0.0,0.0,0.93,174,0.72,0.5,0.5,0.0
109-109,0.04,1.0,0.0,1.0,0.89,0.0,1,0.0,161,0.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.68,1.0,1.0,1.0,0.33,0.43,0.0,1.0,0.85,0.04,0.0,0.0,1.0,141,0.37,0.56,0.44,0.0
110-110,0.0,1.0,0.0,1.0,0.67,0.0,1,0.0,27,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.38,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.33,0.0,0.0,1.0,33,0.67,1.0,0.0,0.0
111-111,0.07,1.0,0.25,1.0,0.93,0.0,0,0.0,74,0.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,1.0,1.0,0.57,0.33,0.0,1.0,0.86,0.07,0.0,0.0,0.0,68,0.67,0.6,0.4,0.0
112-112,0.13,1.0,0.0,1.0,1.0,0.0,1,0.0,53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.65,1.0,1.0,1.0,0.88,0.0,0.0,1.0,0.88,0.0,0.0,0.0,0.0,40,1.0,0.5,0.5,0.0
113-113,0.13,1.0,0.666666666667,1.0,1.0,0.0,0,0.0,29,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.63,0.0,0.0,0.0,0.88,0.0,0.0,0.0,1.0,28,1.0,0.67,0.33,0.0
114-114,0.13,0.0,0.5,1.0,1.0,0.0,0,0.0,76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.97,1.0,1.0,1.0,0.07,0.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0,33,1.0,0.45,0.55,0.0
115-115,0.09,1.0,0.0,1.0,1.0,0.0,1,0.0,73,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.35,1.0,1.0,1.0,0.73,0.0,0.0,1.0,0.91,0.0,0.0,0.0,1.0,65,1.0,0.67,0.33,0.0
116-116,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31,1.0,1.0,0.0,0.0
117-117,0.03,1.0,0.0,1.0,0.91,0.0,1,0.0,170,0.5,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,0.13,1.0,1.0,1.0,0.39,0.4,0.0,1.0,0.91,0.06,0.0,0.0,0.71,167,0.61,0.57,0.43,0.0
118-118,0.33,1.0,0.75,1.0,0.22,0.75,0,0.0,16,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,2.34,1.0,0.0,1.0,0.33,0.5,0.0,0.0,0.67,0.56,0.0,0.0,1.0,56,0.11,0.67,0.33,0.0
119-119,0.04,1.0,0.375,1.0,1.0,0.0,1,0.0,145,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.41,0.0,0.0,1.0,0.89,0.0,0.0,0.0,1.0,112,1.0,0.57,0.43,0.0
120-120,0.17,1.0,0.0,1.0,1.0,0.0,1,0.0,58,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.38,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.83,0.0,0.0,0.0,1.0,50,1.0,0.67,0.33,0.0
121-121,0.14,0.0,0.0,1.0,0.71,0.0,0,0.0,39,1.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.13,1.0,0.0,1.0,0.29,0.4,0.0,0.0,0.71,0.14,0.0,0.0,1.0,41,0.43,0.6,0.4,0.0
122-122,0.06,1.0,0.5,1.0,1.0,0.0,1,0.0,101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6,1.0,1.0,1.0,0.75,0.0,0.0,1.0,0.94,0.0,0.0,0.0,1.0,85,1.0,0.67,0.33,0.0
123-123,0.09,1.0,0.285714285714,1.0,0.86,0.0,1,0.0,131,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.0,1.44,1.0,1.0,1.0,0.41,0.67,0.0,1.0,0.73,0.07,0.0,0.0,0.71,85,0.86,0.44,0.56,0.0
124-124,0.17,1.0,0.5,1.0,1.0,0.0,1,0.0,132,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.55,1.0,1.0,1.0,0.26,0.0,0.0,1.0,0.65,0.0,0.0,0.0,0.95,85,1.0,0.56,0.44,0.0
125-125,0.06,1.0,0.5,1.0,0.93,0.0,1,0.0,106,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.72,1.0,1.0,1.0,0.41,0.33,0.0,1.0,0.82,0.07,0.0,0.0,0.71,85,0.79,0.57,0.43,0.0
126-126,0.06,1.0,0.0,1.0,0.95,0.0,1,0.0,138,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.71,0.33,0.0,1.0,0.94,0.05,0.0,0.0,0.71,127,0.79,0.67,0.33,0.0
127-127,0.05,1.0,0.0,1.0,0.81,0.0,1,0.0,137,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.93,1.0,1.0,1.0,0.4,0.4,0.0,1.0,0.85,0.14,0.0,0.0,1.0,113,0.67,0.57,0.43,0.0
128-128,0.09,1.0,0.0,1.0,0.9,0.0,1,0.0,133,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.72,1.0,1.0,1.0,0.64,0.5,0.0,1.0,0.86,0.1,0.0,0.0,1.0,113,0.9,0.5,0.5,0.0
129-129,0.08,1.0,0.0,1.0,0.81,0.0,1,0.0,135,0.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.79,1.0,1.0,1.0,0.33,0.43,0.0,1.0,0.75,0.1,0.0,0.0,0.45,113,0.43,0.55,0.45,0.0
130-130,0.03,1.0,0.625,1.0,0.78,0.0,1,0.0,210,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.35,1.0,1.0,1.0,0.33,0.5,0.0,1.0,0.86,0.06,0.0,0.0,0.89,167,0.22,0.5,0.5,0.0
131-131,0.0,0.0,0.0,1.0,0.92,0.0,1,0.0,44,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.71,1.0,0.0,1.0,1.0,0.33,0.0,0.0,1.0,0.08,0.0,0.0,1.0,59,0.5,1.0,0.0,0.0
132-132,0.0,0.0,0.0,1.0,0.14,0.0,0,0.0,2,1.0,0.0,0.0,1.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,4.73,1.0,0.0,1.0,1.0,0.33,0.0,0.0,1.0,0.86,0.0,0.0,0.71,94,0.07,1.0,0.0,0.0
133-133,0.03,1.0,0.0833333333333,1.0,0.92,0.0,1,0.0,401,0.894427191,1.0,0.0,0.0,0.56,1.0,1.0,0.0,1.0,0.0,0.0,0.57,1.0,1.0,1.0,0.27,0.44,0.0,1.0,0.86,0.03,0.0,0.0,1.0,366,0.27,0.53,0.47,0.0
134-134,0.02,1.0,0.0,1.0,0.98,0.0,1,0.0,252,0.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.29,1.0,1.0,1.0,0.26,0.33,0.0,1.0,0.89,0.02,0.0,0.0,1.0,236,0.59,0.55,0.45,0.0
135-135,0.05,1.0,0.0,1.0,0.77,0.0,1,0.0,111,0.0,1.0,0.0,0.0,0.55,1.0,1.0,0.0,1.0,0.0,0.0,0.81,1.0,1.0,1.0,0.45,0.45,0.0,1.0,0.86,0.05,0.0,0.0,0.0,92,0.27,0.57,0.43,0.0
136-136,0.0,1.0,0.5,1.0,0.94,0.0,1,0.0,63,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.36,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.06,0.0,0.0,1.0,74,0.88,1.0,0.0,0.0
137-137,0.11,1.0,0.0,1.0,1.0,0.0,1,0.0,113,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.36,1.0,1.0,1.0,0.67,0.0,0.0,1.0,0.89,0.0,0.0,0.0,1.0,102,1.0,0.67,0.33,0.0
138-138,0.02,1.0,0.166666666667,1.0,0.93,0.0,1,0.0,317,0.0,1.0,0.0,0.0,0.56,1.0,1.0,0.0,1.0,0.0,0.0,0.12,1.0,1.0,1.0,0.35,0.44,0.0,1.0,0.93,0.02,0.0,0.0,0.93,312,0.5,0.56,0.44,0.0
139-139,0.03,1.0,0.0,1.0,0.96,0.0,1,0.0,199,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.73,1.0,1.0,1.0,0.76,0.33,0.0,1.0,0.94,0.04,0.0,0.0,1.0,170,0.89,0.6,0.4,0.0
140-140,0.17,0.0,0.0,1.0,0.83,0.0,0,0.0,20,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.19,1.0,0.0,1.0,0.5,0.33,0.0,0.0,0.83,0.17,0.0,0.0,1.0,18,0.5,0.67,0.33,0.0
141-141,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,18,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19,1.0,1.0,0.0,0.0
142-142,0.04,1.0,0.5,1.0,0.82,0.0,1,0.0,147,0.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,1.0,1.0,0.72,0.43,0.0,1.0,0.92,0.07,0.0,0.0,0.26,146,0.57,0.6,0.4,0.0
143-143,0.04,1.0,0.285714285714,1.0,0.75,0.0,1,0.0,153,0.0,0.0,0.0,0.0,0.55,0.0,1.0,0.0,1.0,0.0,0.0,0.27,1.0,1.0,1.0,0.33,0.45,0.0,1.0,0.85,0.07,0.0,0.0,0.26,146,0.29,0.56,0.44,0.0
144-144,0.04,1.0,0.5,1.0,0.75,0.0,1,0.0,143,0.0,0.0,0.0,0.0,0.55,0.0,1.0,0.0,1.0,0.0,0.0,0.03,1.0,1.0,1.0,0.36,0.45,0.0,1.0,0.88,0.07,0.0,0.0,0.26,146,0.36,0.57,0.43,0.0
145-145,0.04,1.0,0.285714285714,1.0,0.82,0.0,1,0.0,144,0.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.03,1.0,1.0,1.0,0.52,0.43,0.0,1.0,0.88,0.07,0.0,0.0,0.26,146,0.5,0.57,0.43,0.0
146-146,0.04,1.0,0.0,1.0,1.0,0.0,1,0.0,164,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1,1.0,1.0,1.0,0.29,0.0,0.0,1.0,0.83,0.0,0.0,0.0,1.0,126,1.0,0.56,0.44,0.0
147-147,0.0,1.0,0.166666666667,1.0,1.0,0.0,1,0.0,106,0.408248290464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.34,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,105,1.0,1.0,0.0,0.0
148-148,0.03,1.0,0.166666666667,1.0,0.72,0.0,1,0.0,188,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.03,1.0,1.0,1.0,0.73,0.5,0.0,1.0,0.93,0.15,0.0,0.0,0.94,197,0.38,0.6,0.4,0.0
149-149,0.05,1.0,0.0,1.0,0.94,0.0,1,0.0,235,0.666666666667,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.71,1.0,1.0,1.0,0.46,0.4,0.0,1.0,0.92,0.03,0.0,0.0,1.0,208,0.43,0.6,0.4,0.0
150-150,0.18,1.0,0.0,1.0,1.0,0.0,1,0.0,114,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.27,1.0,1.0,1.0,0.24,0.0,0.0,1.0,0.65,0.0,0.0,0.0,1.0,105,1.0,0.57,0.43,0.0
151-151,0.0,1.0,0.0,1.0,1.0,0.0,0,0.0,25,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,25,1.0,1.0,0.0,0.0
152-152,0.0,1.0,0.0,1.0,0.92,0.0,1,0.0,89,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.68,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.08,0.0,0.0,1.0,74,0.58,1.0,0.0,0.0
153-153,0.09,1.0,0.0,1.0,0.92,0.0,1,0.0,51,0.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.55,0.33,0.0,1.0,0.91,0.08,0.0,0.0,1.0,44,0.75,0.67,0.33,0.0
154-154,0.07,1.0,0.0,1.0,0.91,0.0,1,0.0,186,0.5,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,0.52,1.0,1.0,1.0,0.41,0.4,0.0,1.0,0.83,0.04,0.0,0.0,1.0,165,0.48,0.57,0.43,0.0
155-155,0.09,0.0,0.0,1.0,1.0,0.0,1,0.0,56,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11,1.0,0.0,1.0,0.55,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.71,53,1.0,0.67,0.33,0.0
156-156,0.03,1.0,0.222222222222,1.0,0.84,0.0,1,0.0,446,0.258198889747,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.64,0.5,0.0,1.0,0.95,0.03,0.0,0.0,1.0,415,0.16,0.57,0.43,0.0
157-157,0.33,1.0,0.0,1.0,0.5,0.0,1,0.0,33,0.0,1.0,0.0,1.0,0.5,1.0,0.58,0.0,1.0,0.0,0.0,0.27,1.0,1.0,1.0,0.33,0.5,0.0,1.0,0.67,0.5,0.0,0.0,1.0,39,0.5,0.67,0.33,0.0
158-158,0.03,1.0,0.0,1.0,0.93,0.0,1,0.0,372,0.0,0.0,0.0,0.0,0.55,0.0,1.0,0.0,1.0,0.0,0.0,1.05,1.0,1.0,1.0,0.45,0.45,0.0,1.0,0.9,0.01,0.0,0.0,1.0,323,0.49,0.54,0.46,0.0
159-159,0.13,1.0,0.0,1.0,0.93,0.0,0,0.0,256,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,2.5,1.0,1.0,1.0,0.2,0.4,0.0,1.0,0.67,0.04,0.0,0.0,0.82,155,0.43,0.53,0.47,0.0
160-160,0.02,1.0,0.0606060606061,1.0,0.86,0.0,1,0.0,344,0.421637021356,0.0,0.0,0.0,0.54,0.0,1.0,0.0,1.0,0.0,0.0,0.09,1.0,1.0,1.0,0.29,0.46,0.0,1.0,0.86,0.05,0.0,0.0,1.0,341,0.5,0.53,0.47,0.0
161-161,0.03,1.0,0.0833333333333,1.0,0.96,0.0,1,0.0,161,0.333333333333,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,1.0,1.0,0.4,0.33,0.0,1.0,0.93,0.04,0.0,0.0,1.0,155,0.54,0.6,0.4,0.0
162-162,0.0,1.0,0.166666666667,1.0,1.0,0.166666666667,0,0.0,16,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.38,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20,1.0,1.0,0.0,0.0
163-163,0.09,0.0,0.8,1.0,0.35,0.0,0,0.0,60,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.33,1.0,1.0,1.0,0.27,0.5,0.0,1.0,0.64,0.42,0.0,0.0,0.32,191,0.16,0.5,0.5,0.0
164-164,0.0,1.0,0.0,1.0,0.75,0.0,0,0.0,30,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.11,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.17,0.0,0.0,1.0,54,0.42,1.0,0.0,0.0
165-165,0.0,1.0,0.0,1.0,0.79,0.0625,1,0.0,66,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.31,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.07,0.0,0.0,1.0,60,0.64,1.0,0.0,0.0
166-166,0.0,1.0,0.0,1.0,0.75,0.0,0,0.0,77,1.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,1.64,1.0,1.0,1.0,1.0,0.43,0.0,1.0,1.0,0.13,0.0,0.0,0.71,121,0.44,1.0,0.0,0.0
167-167,0.0,1.0,0.0,1.0,0.63,0.0,0,0.0,76,1.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,1.64,1.0,1.0,1.0,1.0,0.43,0.0,1.0,1.0,0.19,0.0,0.0,0.71,120,0.31,1.0,0.0,0.0
168-168,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,37,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33,1.0,1.0,0.0,0.0
169-169,0.0,1.0,0.0,1.0,0.86,0.0,1,0.0,31,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.16,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.14,0.0,0.0,1.0,28,0.71,1.0,0.0,0.0
170-170,0.29,0.0,0.5,1.0,0.88,0.0,1,0.0,30,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.15,1.0,1.0,1.0,0.57,0.33,0.0,1.0,0.71,0.13,0.0,0.0,0.0,34,0.75,0.67,0.33,0.0
171-171,0.14,1.0,0.0,1.0,1.0,0.0,1,0.0,41,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4,1.0,1.0,1.0,0.86,0.0,0.0,1.0,0.86,0.0,0.0,0.0,1.0,34,1.0,0.5,0.5,0.0
172-172,0.06,1.0,0.0,1.0,0.96,0.0,1,0.0,184,0.857142857143,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,1.32,1.0,1.0,1.0,0.27,0.33,0.0,1.0,0.82,0.04,0.0,0.0,1.0,136,0.5,0.55,0.45,0.0
173-173,0.0,0.0,0.5,1.0,1.0,0.0,1,0.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,33,1.0,1.0,0.0,0.0
174-174,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21,1.0,1.0,0.0,0.0
175-175,0.17,1.0,0.166666666667,1.0,1.0,0.0,0,0.0,67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.41,1.0,1.0,1.0,0.83,0.0,0.0,1.0,0.83,0.0,0.0,0.0,1.0,23,1.0,0.5,0.5,0.0
176-176,0.05,1.0,0.0,1.0,0.9,0.0,1,0.0,164,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.91,1.0,1.0,1.0,0.82,0.33,0.0,1.0,0.95,0.1,0.0,0.0,1.0,135,0.7,0.67,0.33,0.0
177-177,0.03,1.0,0.461538461538,1.0,0.97,0.0,1,0.0,241,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,1.14,1.0,1.0,1.0,0.33,0.33,0.0,1.0,0.92,0.03,0.0,0.0,0.94,199,0.83,0.57,0.43,0.0
